Id,SalePrice
2735,135623.3588422296
2736,146299.6830698204
2737,123426.61641594338
2738,130142.71830608469
2739,161109.43669638148
2740,137549.85454939047
2741,144239.74208160324
2742,153203.75565260137
2743,147726.31556776917
2744,157848.06827176188
2745,138090.80151740272
2746,138554.55245425805
2747,142795.9472123471
2748,126078.92765399351
2749,132407.7980982965
2750,132612.32275826557
2751,139008.83662662967
2752,194268.2578938928
2753,151394.6755354696
2754,218018.70861115225
2755,130697.63314287184
2756,91288.22354733884
2757,69888.60973276207
2758,82752.29303702118
2759,155304.98875074871
2760,125504.13826802946
2761,148501.6182319059
2762,140842.20014566512
2763,190370.00821790387
2764,147736.27661376586
2765,291448.58704351477
2766,122252.71270878654
2767,85980.77037501927
2768,129148.48751065962
2769,134224.75203476837
2770,138898.34742825554
2771,111540.4462554195
2772,114570.65457634027
2773,165344.05585035172
2774,139371.82248222808
2775,116485.18478476813
2776,133738.86218809627
2777,142463.18628261087
2778,100649.6268660533
2779,125229.80648252154
2780,93753.42817922065
2781,94692.20685950246
2782,94790.08617175653
2783,100335.28729822762
2784,121405.08670175585
2785,136807.09103669043
2786,66264.02942321157
2787,119340.4323916479
2788,77684.78606143249
2789,167031.2894113725
2790,90997.86380204477
2791,113006.81487600453
2792,57106.00794915055
2793,166956.01439913042
2794,94956.26209999013
2795,120801.93565293682
2796,98695.73689411316
2797,184471.08949878663
2798,108425.82621091965
2799,114996.67277788665
2800,67317.20505142644
2801,109689.28647105244
2802,132525.66586590564
2803,151626.92476219122
2804,134915.85246575926
2805,97158.20247159596
2806,83127.6674198941
2807,156522.72438421205
2808,153433.84851439364
2809,135672.81353932308
2810,132850.90337524557
2811,158180.62320492833
2812,156558.4376375833
2813,152041.90566292245
2814,153062.36547635213
2815,97118.23676936605
2816,236320.67994606798
2817,152166.4546021488
2818,129890.8831976583
2819,159249.29289897636
2820,133825.27986961068
2821,103754.62699923362
2822,194299.48665907147
2823,282589.7007352709
2824,187157.72159847346
2825,155746.53262108183
2826,133597.22129531135
2827,134146.26581890607
2828,215534.53819802607
2829,188246.1487790788
2830,227890.12966427376
2831,178282.46221675596
2832,242102.93739085319
2833,314433.3768504606
2834,213694.13254803774
2835,222938.2071134657
2836,195596.48634142772
2837,153449.1782265917
2838,145999.2297558552
2839,179184.63585272653
2840,199226.3507064171
2841,203991.53849632468
2842,232734.6805747205
2843,148054.92251144408
2844,155165.2072915707
2845,117793.94742792683
2846,214918.32048293456
2847,203487.97199825488
2848,209838.96672670828
2849,204323.3036388753
2850,295855.16328042
2851,228099.77421374095
2852,225514.789110935
2853,245537.66525289742
2854,140138.14642829663
2855,204324.3631069146
2856,201952.0757423602
2857,185950.0923179822
2858,194718.6657923354
2859,127694.11875861576
2860,127700.08508644537
2861,124227.87385092414
2862,192260.32680590416
2863,121863.88261455065
2864,253068.62550731064
2865,140839.45579812155
2866,132005.9248506562
2867,93956.72896954048
2868,98180.24257476712
2869,113028.25603781661
2870,128884.95726948553
2871,83137.54730822155
2872,50725.969372865904
2873,98591.8655123141
2874,132180.85253074273
2875,110825.42859350747
2876,161297.62478412062
2877,144980.57365385955
2878,167218.53424305402
2879,136858.56005315046
2880,94607.39630978211
2881,151893.7577901465
2882,171592.0257297905
2883,197627.05903924754
2884,201894.49796560185
2885,195642.57571554038
2886,230672.3065583672
2887,88666.5603221971
2888,133588.87391918479
2889,58267.73275161114
2890,81474.55247594796
2891,133429.7799290126
2892,49363.3976231371
2893,71543.51515549172
2894,52556.788236015775
2895,338858.8145740135
2896,301480.15640490747
2897,208201.78484076718
2898,141593.48113629437
2899,210592.5664672807
2900,159849.27309455373
2901,207950.30584490809
2902,186799.6773970322
2903,351951.2794915925
2904,355436.4737157093
2905,91081.62458392081
2906,204464.05671846255
2907,109453.15831708972
2908,133929.43665865296
2909,137853.48143382883
2910,79490.320916344
2911,77718.31686701228
2912,146588.34387565876
2913,79861.50484312384
2914,74870.15416501685
2915,78844.14288069087
2916,78971.66203680885
2917,160327.0056193234
2918,115206.98545539123
2919,225165.10699763667
