SalePrice,id
134704.98012225595,2736
121525.91342581001,2737
138402.6571647461,2738
157651.9862452575,2739
134984.8046049537,2740
146181.62278844416,2741
154456.11304382523,2742
156517.06927658693,2743
163626.2738362549,2744
141488.4483052417,2745
138356.4675745138,2746
152989.11533060632,2747
126828.77224261285,2748
128887.03738105467,2749
129264.90800178189,2750
135830.30817352835,2751
204373.16477193133,2752
147230.6899943701,2753
203905.59274141683,2754
135258.82071741982,2755
94711.43260403056,2756
71980.0108065597,2757
86246.52038831165,2758
163660.75289982354,2759
119598.89943113239,2760
140174.44902646216,2761
144441.69008794904,2762
185562.4714261972,2763
152514.12981449597,2764
290911.0918946785,2765
128107.40713932062,2766
87089.04293296297,2767
131269.95244100923,2768
133387.83867148275,2769
144484.68914457184,2770
106753.78588023175,2771
110349.17782970954,2772
164715.7884217506,2773
139858.16109775752,2774
118205.26395693379,2775
143826.6414602368,2776
146673.1837915281,2777
106120.83870376139,2778
122566.76953080438,2779
98874.29665487897,2780
96993.76969022845,2781
95543.81703147224,2782
98685.83182942284,2783
122026.35138555923,2784
136206.6262471771,2785
69546.89209052923,2786
125397.62678785267,2787
74726.4043181946,2788
173355.98005244858,2789
94817.16611487196,2790
111326.78916029204,2791
52841.46005157435,2792
156960.0881863942,2793
98919.05047166054,2794
119959.68711438861,2795
99357.57006559946,2796
193472.1548685014,2797
107597.53705670817,2798
116800.90603969745,2799
69385.77941383707,2800
111557.08986337714,2801
129216.33375233843,2802
168390.75827141313,2803
130109.00866656081,2804
99836.6971856378,2805
84467.72229558884,2806
161782.612530921,2807
145525.5523677222,2808
130082.29251766812,2809
125577.93654721059,2810
159805.48423624632,2811
167887.07429692522,2812
156171.56289190147,2813
162432.590407903,2814
98304.11697499437,2815
235578.49132965785,2816
154176.86124058545,2817
131097.28858619172,2818
168134.24586902023,2819
134672.2813328131,2820
105223.20543489033,2821
195926.14899680336,2822
301162.943770998,2823
164859.97063084308,2824
149948.37371926312,2825
129776.52984879549,2826
137632.09973261534,2827
213477.9166371978,2828
210628.16464653623,2829
228233.9385853166,2830
176879.5436858926,2831
240734.10160838798,2832
304946.2910065156,2833
220691.68022479842,2834
226255.0206136112,2835
191084.93100446064,2836
157338.36717410738,2837
151284.1781876844,2838
172707.5569743669,2839
204473.29999753725,2840
205305.56311599468,2841
230960.23637123444,2842
147729.2870345133,2843
170130.99915604148,2844
127540.35896608645,2845
208259.37980785448,2846
208308.82463394298,2847
218847.78594204868,2848
197111.59840204497,2849
279714.2383770818,2850
215589.0353006132,2851
240755.71621384684,2852
234271.76715965732,2853
138023.57421466138,2854
200079.07513054306,2855
199972.34234435676,2856
190276.57748875656,2857
205218.11194288486,2858
107188.44417156221,2859
118311.7426490978,2860
124355.77721546157,2861
184999.9416577075,2862
127546.15698878595,2863
240790.7243251171,2864
143570.52044558732,2865
141994.12903606385,2866
94765.05094790147,2867
92353.64609173825,2868
97542.76508135963,2869
120319.13219389642,2870
84385.46678123709,2871
50753.41070823505,2872
96493.22300580225,2873
138693.93479038088,2874
114197.52016076514,2875
165683.42729923074,2876
146800.5483568469,2877
164153.96185837052,2878
133715.29157824785,2879
103267.25184207076,2880
146180.00307113075,2881
176224.26131257904,2882
192826.04912565398,2883
203840.3623906349,2884
186479.65129352527,2885
230563.66592219914,2886
99434.66213462889,2887
141414.2247414057,2888
58412.78516861458,2889
80656.43348242396,2890
136081.36474315982,2891
43730.007833524214,2892
71867.99004415485,2893
55541.122960389665,2894
324303.7256169337,2895
279001.3066091896,2896
207727.94615604886,2897
152584.39802073984,2898
216329.43362906305,2899
158905.5669098342,2900
207235.32056782566,2901
181627.46652185818,2902
334109.93707408756,2903
348217.1495462046,2904
86078.29887800716,2905
197659.25572098023,2906
114910.34984029563,2907
130433.04388712074,2908
155478.32772332232,2909
77966.96467594683,2910
82762.3153207325,2911
150392.4302295156,2912
84049.96938034901,2913
79797.34747316047,2914
87291.31131592763,2915
84912.13815748223,2916
167190.20245550608,2917
118500.86791489477,2918
228476.7927058515,2919
